docketId,caseId,dateDecision,decisionType,term,naturalCourt,chief,docket,issue,issueArea,decisionDirection,declarationUncon,caseDisposition,partyWinning,Reversal,majVotes,minVotes,voteAFortas,directionAFortas,majorityAFortas,voteAJGoldberg,directionAJGoldberg,majorityAJGoldberg,voteAMKennedy,directionAMKennedy,majorityAMKennedy,voteAScalia,directionAScalia,majorityAScalia,voteBRWhite,directionBRWhite,majorityBRWhite,voteCEWhittaker,directionCEWhittaker,majorityCEWhittaker,voteCThomas,directionCThomas,majorityCThomas,voteDHSouter,directionDHSouter,majorityDHSouter,voteEKagan,directionEKagan,majorityEKagan,voteEWarren,directionEWarren,majorityEWarren,voteFFrankfurter,directionFFrankfurter,majorityFFrankfurter,voteFMVinson,directionFMVinson,majorityFMVinson,voteFMurphy,directionFMurphy,majorityFMurphy,voteHABlackmun,directionHABlackmun,majorityHABlackmun,voteHHBurton,directionHHBurton,majorityHHBurton,voteHLBlack,directionHLBlack,majorityHLBlack,voteJGRoberts,directionJGRoberts,majorityJGRoberts,voteJHarlan2,directionJHarlan2,majorityJHarlan2,voteJPStevens,directionJPStevens,majorityJPStevens,voteLFPowell,directionLFPowell,majorityLFPowell,voteNMGorsuch,directionNMGorsuch,majorityNMGorsuch,votePStewart,directionPStewart,majorityPStewart,voteRBGinsburg,directionRBGinsburg,majorityRBGinsburg,voteRHJackson,directionRHJackson,majorityRHJackson,voteSAAlito,directionSAAlito,majoritySAAlito,voteSDOConnor,directionSDOConnor,majoritySDOConnor,voteSFReed,directionSFReed,majoritySFReed,voteSGBreyer,directionSGBreyer,majoritySGBreyer,voteSMinton,directionSMinton,majoritySMinton,voteSSotomayor,directionSSotomayor,majoritySSotomayor,voteTCClark,directionTCClark,majorityTCClark,voteTMarshall,directionTMarshall,majorityTMarshall,voteWBRutledge,directionWBRutledge,majorityWBRutledge,voteWEBurger,directionWEBurger,majorityWEBurger,voteWHRehnquist,directionWHRehnquist,majorityWHRehnquist,voteWJBrennan,directionWJBrennan,majorityWJBrennan,voteWODouglas,directionWODouglas,majorityWODouglas
1946-029-01,1946-029,1947-Jan-06,1,1946,1301,Vinson,61,80230,8,1,1,2,0,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,,,,,,,,,,,,,4,1,1,,,,,,,,,,1,1,1
1946-030-01,1946-030,1947-Jan-06,1,1946,1301,Vinson,79,80110,8,2,1,3,1,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,1,0,1,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1
1946-031-01,1946-031,1947-Jan-06,1,1946,1301,Vinson,66,80120,8,2,1,3,1,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,1,1,0,1,1,0,1,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,,,,,,,,,,,,,3,0,1,,,,,,,,,,1,0,1
1946-032-01,1946-032,1947-Jan-13,1,1946,1301,Vinson,88,80040,8,2,1,3,1,1,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,1,0,1,,,,2,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,,,,2,1,0,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1
1946-033-01,1946-033,1947-Jan-13,7,1946,1301,Vinson,142,10130,1,1,1,2,0,0,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,1,1,1,2,0,0,,,,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,5,1,1,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,2,0,0
1946-034-01,1946-034,1947-Jan-13,1,1946,1301,Vinson,87,90110,9,1,1,2,0,0,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,1,1,,,,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,1,1,1
1946-035-01,1946-035,1947-Jan-13,1,1946,1301,Vinson,47,50040,5,1,1,2,0,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,1,1,1,1,1,1,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,4,1,1,,,,,,,1,1,1,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,1,1
1946-036-01,1946-036,1947-Jan-13,1,1946,1301,Vinson,63,90320,9,2,1,2,0,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,0,1,1,0,1,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1
1946-036-02,1946-036,1947-Jan-13,1,1946,1301,Vinson,64,90320,9,2,1,2,0,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,0,1,1,0,1,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1
1946-037-01,1946-037,1947-Jan-20,1,1946,1301,Vinson,80,90120,9,2,1,3,1,1,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,2,1,0,1,0,1,,,,2,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1
1946-038-01,1946-038,1947-Jan-20,1,1946,1301,Vinson,229,90120,9,1,1,3,1,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,1,1
1946-039-01,1946-039,1947-Jan-20,1,1946,1301,Vinson,62,110030,11,3,1,3,1,1,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,0,1,,1,1,,1,,,,1,,1,2,,0,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,,1,,,,,,,,,,,,,,,,2,,0,,,,,,,,,,1,,1
1946-040-01,1946-040,1947-Jan-20,1,1946,1301,Vinson,92,80030,8,2,1,7,1,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,1,0,1,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1
1946-041-01,1946-041,1947-Jan-20,1,1946,1301,Vinson,106,80060,8,2,1,3,1,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,1,0,1,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1
1946-042-01,1946-042,1947-Feb-03,1,1946,1301,Vinson,97,80220,8,2,1,3,1,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,1,0,1,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1
1946-042-02,1946-042,1947-Feb-03,1,1946,1301,Vinson,98,80220,8,2,1,3,1,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,1,0,1,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1
1946-043-01,1946-043,1947-Feb-03,1,1946,1301,Vinson,148,40070,4,2,1,2,0,0,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,1,0,1,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,2,1,0,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,2,1,0
1946-043-02,1946-043,1947-Feb-03,1,1946,1301,Vinson,155,40070,4,2,1,2,0,0,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,1,0,1,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,2,1,0,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,2,1,0
1946-043-03,1946-043,1947-Feb-03,1,1946,1301,Vinson,149,40070,4,2,1,2,0,0,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,1,0,1,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,2,1,0,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,2,1,0
1946-043-04,1946-043,1947-Feb-03,1,1946,1301,Vinson,151,40070,4,2,1,2,0,0,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,1,0,1,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,2,1,0,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,2,1,0
1946-043-05,1946-043,1947-Feb-03,1,1946,1301,Vinson,150,40070,4,2,1,2,0,0,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,1,0,1,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,2,1,0,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,2,1,0
1946-044-01,1946-044,1947-Feb-03,1,1946,1301,Vinson,690,80220,8,2,1,8,1,1,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,0,1,1,0,1,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1
1946-045-01,1946-045,1947-Feb-03,1,1946,1301,Vinson,208,80180,8,1,1,4,1,1,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,2,0,0,,,,2,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,1,1,1
1946-046-01,1946-046,1947-Feb-03,1,1946,1301,Vinson,320,80040,8,2,1,3,1,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,1,0,1,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1
1946-047-01,1946-047,1947-Feb-03,1,1946,1301,Vinson,94,80060,8,2,1,3,1,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,1,0,1,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1
1946-047-02,1946-047,1947-Feb-03,1,1946,1301,Vinson,96,80060,8,2,1,9,0,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,1,0,1,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1
1946-048-01,1946-048,1947-Feb-03,6,1946,1301,Vinson,140,10120,1,2,1,3,1,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,1,0,1,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1
1946-049-01,1946-049,1947-Feb-10,1,1946,1301,Vinson,52,30170,3,1,1,2,0,0,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,1,1,1,1,1,1,,,,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,1,1,1,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,1,1,1
1946-050-01,1946-050,1947-Feb-10,1,1946,1301,Vinson,20,90340,9,1,1,2,0,0,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,1,1,1,,,,,,,1,1,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,2,0,0
1946-051-01,1946-051,1947-Feb-10,1,1946,1301,Vinson,84,30010,3,1,1,2,0,0,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,1,1,1,,,,,,,1,1,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,1,1,1
1946-052-01,1946-052,1947-Feb-17,1,1946,1301,Vinson,335,70040,7,1,1,2,0,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,1,1
1946-053-01,1946-053,1947-Feb-17,1,1946,1301,Vinson,190,10170,1,1,1,6,0,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,1,1
1946-054-01,1946-054,1947-Feb-17,1,1946,1301,Vinson,141,20150,2,1,1,2,0,0,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,1,1,1,2,0,0,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,2,0,0
1946-055-01,1946-055,1947-Feb-17,1,1946,1301,Vinson,31,90460,9,1,1,3,1,1,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,2,0,0,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,1,1,1
1946-056-01,1946-056,1947-Mar-03,1,1946,1301,Vinson,184,90330,9,1,1,3,1,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,1,1
1946-057-01,1946-057,1947-Mar-03,1,1946,1301,Vinson,38,70070,7,2,1,4,1,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,1,0,1,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1
1946-057-02,1946-057,1947-Mar-03,1,1946,1301,Vinson,39,70070,7,2,1,4,1,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,1,0,1,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1
1946-058-01,1946-058,1947-Mar-03,1,1946,1301,Vinson,56,80220,8,1,1,2,0,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,1,1,1
1946-058-02,1946-058,1947-Mar-03,1,1946,1301,Vinson,57,80220,8,1,1,2,0,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,1,1,1
1946-059-01,1946-059,1947-Mar-03,1,1946,1301,Vinson,400,80220,8,2,1,2,0,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,1,0,1,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1
1946-060-01,1946-060,1947-Mar-06,1,1946,1301,Vinson,759,10080,1,1,1,2,1,1,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,1,1,1,2,0,0,,,,1,1,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,4,1,1,,,,,,,1,1,1,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,2,0,0
1946-060-02,1946-060,1947-Mar-06,1,1946,1301,Vinson,781,10080,1,1,1,2,0,0,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,1,1,1,2,0,0,,,,1,1,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,4,1,1,,,,,,,1,1,1,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,2,0,0
1946-060-03,1946-060,1947-Mar-06,1,1946,1301,Vinson,811,10080,1,1,1,2,0,0,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,1,1,1,2,0,0,,,,1,1,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,4,1,1,,,,,,,1,1,1,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,2,0,0
1946-060-04,1946-060,1947-Mar-06,1,1946,1301,Vinson,782,10080,1,1,1,2,0,0,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,1,1,1,2,0,0,,,,1,1,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,4,1,1,,,,,,,1,1,1,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,2,0,0
1946-060-05,1946-060,1947-Mar-06,1,1946,1301,Vinson,760,10080,1,1,1,2,1,1,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,1,1,1,2,0,0,,,,1,1,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,4,1,1,,,,,,,1,1,1,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,2,0,0
1946-061-01,1946-061,1947-Mar-10,1,1946,1301,Vinson,431,100050,10,2,1,4,1,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,1,0,1,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1
1946-062-01,1946-062,1947-Mar-10,1,1946,1301,Vinson,6,70020,7,1,1,4,1,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,2,0,0,1,1,1,,,,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,1,1
1946-062-02,1946-062,1947-Mar-10,1,1946,1301,Vinson,8,70020,7,1,1,4,1,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,2,0,0,1,1,1,,,,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,1,1
1946-062-03,1946-062,1947-Mar-10,1,1946,1301,Vinson,9,70020,7,1,1,4,1,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,2,0,0,1,1,1,,,,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,1,1
1946-062-04,1946-062,1947-Mar-10,1,1946,1301,Vinson,10,70020,7,1,1,4,1,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,2,0,0,1,1,1,,,,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,1,1
1946-062-05,1946-062,1947-Mar-10,1,1946,1301,Vinson,7,70020,7,1,1,4,1,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,2,0,0,1,1,1,,,,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,1,1
1946-063-01,1946-063,1947-Mar-10,1,1946,1301,Vinson,29,80100,8,1,4,2,0,0,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,2,0,0,,,,1,1,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,2,0,0
1946-063-02,1946-063,1947-Mar-10,1,1946,1301,Vinson,30,80100,8,1,4,2,0,0,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,2,0,0,,,,1,1,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,2,0,0
1946-064-01,1946-064,1947-Mar-10,1,1946,1301,Vinson,69,80050,8,2,1,7,0,0,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,2,1,0,1,0,1,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1
1946-064-02,1946-064,1947-Mar-10,1,1946,1301,Vinson,514,80050,8,2,1,10,0,0,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,2,1,0,1,0,1,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1
1946-065-01,1946-065,1947-Mar-10,1,1946,1301,Vinson,432,90140,9,2,1,4,1,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,1,0,1,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1
1946-066-01,1946-066,1947-Mar-10,1,1946,1301,Vinson,265,80040,8,2,1,3,1,1,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1,1,0,1,1,0,1,,,,2,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1
1946-067-01,1946-067,1947-Mar-10,1,1946,1301,Vinson,658,70070,7,2,1,2,0,0,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,2,1,0,1,0,1,,,,2,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,2,1,0
1946-068-01,1946-068,1947-Mar-10,1,1946,1301,Vinson,93,90140,9,2,1,3,1,1,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,1,0,1,,,,2,1,0,2,1,0,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,2,1,0,,,,,,,,,,,,,,,,2,1,0,,,,,,,,,,1,0,1
1946-069-01,1946-069,1947-Mar-10,1,1946,1301,Vinson,206,90140,9,2,1,2,0,0,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,1,0,1,,,,2,1,0,2,1,0,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,2,1,0,,,,,,,,,,,,,,,,2,1,0,,,,,,,,,,1,0,1
1946-070-01,1946-070,1947-Mar-17,1,1946,1301,Vinson,417,120030,12,2,1,3,1,1,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,1,0,1,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,2,1,0
1946-071-01,1946-071,1947-Mar-31,1,1946,1301,Vinson,564,70040,7,1,1,2,0,0,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,2,0,0,,,,1,1,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,1,1,1
1946-072-01,1946-072,1947-Mar-31,1,1946,1301,Vinson,291,20060,2,1,1,2,0,0,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,2,0,0,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,2,0,0,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,2,0,0
1946-073-01,1946-073,1947-Mar-31,1,1946,1301,Vinson,72,80230,8,2,1,2,0,0,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,0,1,1,0,1,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1
1946-074-01,1946-074,1947-Mar-31,1,1946,1301,Vinson,453,10080,1,2,1,2,0,0,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,0,1,1,0,1,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,,,,1,0,1,,,,,,,,,,,,,,,,4,0,1,,,,,,,,,,1,0,1
1946-075-01,1946-075,1947-Mar-31,1,1946,1301,Vinson,384,110030,11,3,1,2,0,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1,1,,1,1,,1,,,,1,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,4,,1,,,,,,,1,,1,,,,,,,,,,,,,,,,4,,1,,,,,,,,,,1,,1
1946-076-01,1946-076,1947-Mar-31,1,1946,1301,Vinson,270,110030,11,3,1,3,1,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,1,1,,1,,,,1,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,,1,,,,,,,,,,,,,,,,4,,1,,,,,,,,,,1,,1
